No,MLSID,StreetNumberNumeric,streetaddress,STREETNAME,PostalCode,StateOrProvince,City,SalesClosePrice,LISTDATE,LISTPRICE,LISTTYPE,OriginalListPrice,FOUNDATIONSIZE,FENCE,MapLetter,LotSizeDimensions,SchoolDistrictNumber,DAYSONMARKET,offmarketdate,Fireplaces,RoomArea4,roomtype,ROOF,RoomFloor4,PotentialShortSale,PoolDescription,PDOM,GarageDescription,SQFTABOVEGROUND,Taxes,RoomFloor1,RoomArea1,TAXWITHASSESSMENTS,TAXYEAR,LivingArea,UNITNUMBER,YEARBUILT,ZONING,STYLE,ACRES,CoolingDescription,APPLIANCES,backonmarketdate,ROOMFAMILYCHAR,RoomArea3,EXTERIOR,RoomFloor3,RoomFloor2,RoomArea2,DiningRoomDescription,BASEMENT,BathsFull,BathsHalf,BATHQUARTER,BATHSTHREEQUARTER,Class,BATHSTOTAL,BATHDESC,RoomArea5,RoomFloor5,RoomArea6,RoomFloor6,RoomArea7,RoomFloor7,RoomArea8,RoomFloor8,Bedrooms,SQFTBELOWGROUND,AssumableMortgage,AssociationFee,ASSESSMENTPENDING,AssessedValuation
3758,RMLS,942,942 Osceola Ave,Osceola,55105,MN,STP - Saint Paul,580000,8/1/2017 0:00,570000,Exclusive Right,570000,1285,Wood,E1,50x111,625 - St. Paul,5,8/16/2017 0:00,1,12x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Media Room, Sitting Room, Laundry, Porch","Pitched, Age Over 8 Years",Main,No,"",5,Detached Garage,2182,7334,Main,14x13,7334,2016,2617,"",1913,Residential-Single,(SF) Two Stories,0.13,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Lower Level, Great Room, Entertainment/Media Center",19x22,Wood,Main,Main,12x13,"Separate/Formal Dining Room, Eat In Kitchen","Full, Finished (Livable), Egress Windows",2,2,0,0,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, 1/2 Basement",17x13,Upper,13x10,Upper,17x8,Upper,14x10,Lower,4,435,"",0,Unknown,0
3759,RMLS,1954,1954 Rome Ave,Rome,55116,MN,STP - Saint Paul,560000,3/2/2017 0:00,574900,Exclusive Right,589900,1114,"Wood, Rail",C2,40x125,625 - St. Paul,25,3/27/2017 0:00,1,13x15,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Mud Room",Asphalt Shingles,Main,No,"",19,Attached Garage,2192,4248,Main,30x16,4248,2016,3042,"",1948,Residential-Single,(SF) Two Stories,0.11,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal","","Main Level, Great Room",16x30,Cement Board,Lower,Main,13x16,"Informal Dining Room, Living/Dining Room","Full, Finished (Livable), Drain Tiled, Drainage System, Sump Pump, Day/Lookout Windows, Concrete Block",2,1,0,1,SF,4,"Main Floor Full Bath, Upper Level Full Bath , Private Master, Full Master, Bathroom Ensuite, Walk-In Shower, 1/2 Basement, Separate Tub & Shower",12x16,Main,14x13,Upper,13x11,Upper,13x11,Upper,4,850,Not Assumable,0,Unknown,0
3760,RMLS,687,687 Lincoln Ave,Lincoln,55105,MN,STP - Saint Paul,555000,9/1/2017 0:00,575000,Exclusive Right,575000,1280,"Wood, Chain Link",A1,40x150,625 - St. Paul,20,9/21/2017 0:00,1,24x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Foyer, Porch, Deck","Asphalt Shingles, Pitched",Main,No,"",20,Detached Garage,3440,9420,Main,18x16,9420,2017,3440,"",1894,Residential-Single,(SF) More Than Two Stories,0.14,Window,"Range, Dishwasher, Refrigerator, Washer, Dryer","","Main Level, 2 or More, Family Room",17x13,Wood,Main,Main,15x14,"Separate/Formal Dining Room, Eat In Kitchen",Full,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath",26x14,Upper,15x14,Upper,15x12,Upper,11x9,Upper,5,0,"",0,Unknown,0
3761,RMLS,1792,1792 Hartford Ave,Hartford,55116,MN,STP - Saint Paul,595000,7/13/2017 0:00,575000,Exclusive Right,575000,1006,Wood,C2,40x125,625 - St. Paul,18,7/31/2017 0:00,1,17x10,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Recreation Room, Laundry, Exercise Room","",Main,No,"",18,Detached Garage,1982,6937,Main,23x12,6996,2017,2441,"",1920,Residential-Single,(SF) Two Stories,0.11,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Lower Level",14x14,Stucco,Main,Main,13x11,"Separate/Formal Dining Room, Eat In Kitchen","Full, Finished (Livable), Drain Tiled, Sump Pump",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , 3/4 Master",16x11,Upper,12x10,Upper,13x11,Upper,12x11,Upper,4,459,"",0,No,58.2
3762,RMLS,1171,1171 Lincoln Ave,Lincoln,55105,MN,STP - Saint Paul,574000,6/9/2017 0:00,575000,Exclusive Right,575000,780,Wood,E1,40X150,625 - St. Paul,0,6/9/2017 0:00,1,19x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Laundry, Porch, Deck","Asphalt Shingles, Age 8 Years or Less",Main,No,"",0,"Detached Garage, Garage Door Opener",1656,8991,Main,25x13,9049,2016,2232,"",1913,Residential-Single,(SF) Two Stories,0.14,Central,"","",Lower Level,12x10,Stucco,Lower,Main,19x13,"Separate/Formal Dining Room, Eat In Kitchen","Full, Finished (Livable), Drain Tiled, Sump Pump",2,0,0,0,SF,2,"Full Basement, Separate Tub & Shower",13x12,Upper,13x10,Upper,12x8,Upper,9x8,Upper,4,576,"",0,No,58.2
3763,RMLS,1958,1958 Beechwood Ave,Beechwood,55116,MN,STP - Saint Paul,556500,6/5/2017 0:00,575000,Exclusive Right,575000,1341,"",C2,40x125,625 - St. Paul,159,11/11/2017 0:00,1,14x16,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Media Room, Other, Family Room, Laundry, Den","",Main,No,"",159,Detached Garage,2141,8692,Main,11x15,8692,2016,3221,"",1946,Residential-Single,(SF) Two Stories,0.11,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","",15x15,Other,Main,Main,14x10,"Separate/Formal Dining Room, Eat In Kitchen, Breakfast Area","Full, Drain Tiled, Egress Windows",3,1,0,0,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Full Basement",11x12,Upper,13x16,Upper,13z12,Upper,10x13,Upper,5,1080,"",0,Unknown,0
3764,RMLS,632,632 Holly Ave,Holly,55104,MN,STP - Saint Paul,543500,4/13/2017 0:00,575000,Exclusive Right,629000,1300,Wood,A4,40x120,625 - St. Paul,175,11/12/2017 0:00,0,17x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Library, Office, Mud Room, Bar/Wet Bar Room, Porch, Patio","Asphalt Shingles, Age 8 Years or Less",Main,No,"",29,Detached Garage,2500,8494,Main,13x12,8989.8,2017,3400,"",1889,Residential-Single,(SF) Two Stories,0.11,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal","","Main Level, Lower Level",38x12,"Wood, Shakes, Metal",Lower,Main,13x11,Kitchen/Dining Room,"Walkout, Full, Finished (Livable)",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master, Bathroom Ensuite, 3/4 Basement, Separate Tub & Shower",15x13,Upper,13x12,Upper,12x9,Upper,15x7,Upper,4,900,Not Assumable,0,No,58.2
3765,RMLS,312,"312 Spring St, 405",Spring,55102,MN,STP - Saint Paul,575000,3/6/2017 0:00,575000,Exclusive Right,575000,1833,"",B1,Common,625 - St. Paul,16,3/22/2017 0:00,1,11 x 13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den, Sun Room, Storage Room",Flat,Main,No,None,16,"Attached Garage, Heated Garage, Underground Garage, Driveway - Concrete, Secured, Garage Door Opener",1965,7548,Main,17 x 15,7548,2016,1965,405,2004,Residential-Single,(CC) High Rise (4+ Levels),0,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,"","Metal, Brick/Stone","",Main,11 x 17,"Informal Dining Room, Living/Dining Room",None,2,0,0,0,SF,2,"Main Floor Full Bath, Full Master, Whirlpool",19 x 12,Main,15 x 11,Main,"","","","",2,0,Not Assumable,535,No,0
3766,RMLS,975,975 Fairmount Ave,Fairmount,55105,MN,STP - Saint Paul,523000,5/12/2017 0:00,578200,Exclusive Right,578200,1510,Chain Link,E1,60x150,625 - St. Paul,24,6/20/2017 0:00,1,13x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Porch, Porch, Porch",Asphalt Shingles,Main,No,None,24,"Detached Garage, Garage Door Opener",3020,6911,Main,20x15,7414,2017,4060,"",1915,Residential-Single,(SF) Two Stories,0.21,Window,"Range, Dishwasher, Refrigerator, Washer, Dryer","","",14x12,Brick/Stone,Main,Main,17x15,"Eat In Kitchen, Living/Dining Room","Full, Partial Finished",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , 3/4 Basement",16x15,Upper,15x15,Upper,15x12,Upper,11x10,Upper,4,1040,"",0,Unknown,503
3767,RMLS,2238,2238 Riverwood Pl,Riverwood,55104,MN,STP - Saint Paul,583000,3/30/2017 0:00,579900,Exclusive Right,579900,1014,"Wood, Partial",C4,50x135,625 - St. Paul,8,4/7/2017 0:00,1,13x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Sun Room, Laundry, Foyer, Porch",Asphalt Shingles,Main,No,None,8,"Detached Garage, Tandem, Driveway - Concrete, Garage Door Opener",2028,7271,Main,25x13,7572,2017,2703,"",1924,Residential-Single,(SF) Two Stories,0.15,Window,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","",Lower Level,21x16,Stucco,Lower,Main,14x13,"Separate/Formal Dining Room, Eat In Kitchen","Full, Finished (Livable), Day/Lookout Windows",1,0,0,1,SF,2,"Upper Level Full Bath , 3/4 Basement",21x13,Upper,13x11,Upper,13x11,Upper,13x10,Upper,4,675,"",0,Unknown,301
3768,RMLS,1764,1764 Marshall Ave,Marshall,55104,MN,STP - Saint Paul,570000,3/12/2017 0:00,580000,Exclusive Right,580000,1104,"Wood, Privacy, Full",C4,40x139,625 - St. Paul,14,4/15/2017 0:00,0,14x16,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Fifth (5th) Bedroom, Library, Pantry (Walk-In), Porch, Three Season Porch, Three Season Porch","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,"",14,"Detached Garage, Garage Door Opener",2750,6341,Main,12x14,6484,2016,2750,"",1909,Residential-Single,(SF) More Than Two Stories,0.13,Ductless Mini-Split,"Range, Wall Oven, Dishwasher, Refrigerator, Washer, Dryer","",Family Room,24x16,Wood,Third Story,Main,14x14,"Separate/Formal Dining Room, Eat In Kitchen","Full, Drain Tiled, Day/Lookout Windows, Poured Concrete, Stone",1,1,0,0,SF,2,"Main Floor 1/2 Bath, Upper Level Full Bath",14x12,Upper,14x12,Upper,12x10,Upper,12x10,Upper,5,0,"",0,No,143
3769,RMLS,1677,1677 Juno Ave,Juno,55116,MN,STP - Saint Paul,560000,6/12/2017 0:00,587500,Exclusive Right,629700,800,"",D2,40x119,625 - St. Paul,200,12/29/2017 0:00,1,12x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Porch, Mud Room, Foyer, Porch","",Main,No,"",56,Detached Garage,1678,4132,Main,13x20,4132,2017,2182,"",2017,Residential-Single,(SF) Two Stories,0.12,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal, Air-To-Air Exchanger","",Lower Level,13x17,Vinyl,Lower,Main,13x14,Kitchen/Dining Room,"Full, Sump Pump",1,1,0,2,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , 3/4 Master, 3/4 Basement",11x13,Upper,11x11,Upper,11x11,Upper,12x11,Lower,4,504,"",0,No,0
3770,RMLS,647,647 Holly Ave,Holly,55104,MN,STP - Saint Paul,570000,7/13/2017 0:00,589900,Exclusive Right,589900,1063,"Wood, Partial",A4,40x120,625 - St. Paul,14,8/22/2017 0:00,1,15 x 13,"Living Room, Dining Room, , Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Den","Asphalt Shingles, Age 8 Years or Less",Main,No,"",14,Detached Garage,2400,6490,Main,22 x 11,6898,2016,2400,"",1906,Residential-Single,(SF) More Than Two Stories,0.11,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","","",Cement Board,"",Main,14 x 13,Separate/Formal Dining Room,"Full, Stone, Unfinished",1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master",16 x 11,Upper,15 x 11,Upper,10 x 9,Upper,14 x 28,Third Story,4,0,"",0,Unknown,408
3771,RMLS,719,719 Linwood Ave,Linwood,55105,MN,STP - Saint Paul,591265,7/31/2017 0:00,595000,Exclusive Right,595000,1485,"",A1,70x141,625 - St. Paul,0,7/31/2017 0:00,2,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","","",No,"",0,Detached Garage,2970,11342,"","",11396,2016,2970,"",1916,Residential-Single,(SF) More Than Two Stories,0.23,None,"","","","",Brick/Stone,"","","","","Full, Unfinished",3,1,0,0,SF,4,"","","","","","","","","",5,0,"",0,No,54
3772,RMLS,1811,1811 Pinehurst Ave,Pinehurst,55116,MN,STP - Saint Paul,575000,6/5/2017 0:00,595000,Exclusive Right,595000,1200,"",C2,61x125,625 - St. Paul,67,8/11/2017 0:00,2,17x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Recreation Room","Age Over 8 Years, Tile",Main,No,None,67,"Detached Garage, Driveway - Concrete, Garage Door Opener, No Int Access to Dwelling",2400,9214,Main,22x15,9272,2017,2800,"",1928,Residential-Single,(SF) Two Stories,0.18,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Lower Level",13x10,"Stucco, Brick/Stone",Main,Main,14x12,"Separate/Formal Dining Room, Eat In Kitchen",Full,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath",22x15,Upper,15x11,Upper,12x12,Upper,11x10,Upper,4,400,"",0,Unknown,58
3773,RMLS,2154,2154 Hartford Ave Ave,Hartford Ave,55116,MN,STP - Saint Paul,595000,9/8/2017 0:00,599900,Exclusive Right,619900,1248,Wood,C2,40x126,625 - St. Paul,19,10/8/2017 0:00,1,17x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, , Laundry, Mud Room, Patio, Unfinished, Walk-In Closet","",Main,No,"",1,Detached Garage,2331,9072,Main,24x13,9130,2017,2331,"",2003,Residential-Single,(SF) Two Stories,0.116,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Main Level, Family Room",13.5x12.5,Stucco,Main,Main,14x9,"Eat In Kitchen, Living/Dining Room",Full,1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, Full Master",19x16,Upper,11.5x12,Upper,11.5x13.5,Upper,"","",3,0,"",0,Unknown,58
3774,RMLS,406,"406 Wacouta St, 707",Wacouta,55101,MN,STP - Saint Paul,570000,6/22/2017 0:00,599900,Exclusive Right,599900,1268,"",C4,Common,625 - St. Paul,46,8/18/2017 0:00,0,"","Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom","Flat, Age Over 8 Years","",No,"",46,"Heated Garage, Underground Garage, More Parking Offsite for Fee, Assigned, Garage Door Opener",1658,5126,"","",5180,2016,1658,707,1905,Residential-Single,(CC) High Rise (4+ Levels),0.04,Central,"Range, Microwave, Dishwasher, Refrigerator, Washer, Dryer","","2 Story/High/Vaulted Ceilings, Great Room, Loft","",Brick/Stone,"","","",Informal Dining Room,None,1,0,0,1,SF,2,"Main Floor Full Bath, Private Master, 3/4 Master","","","","","","","","",2,0,"",805,Unknown,54.36
3775,RMLS,454,454 Frontenac Pl,Frontenac,55104,MN,STP - Saint Paul,599900,6/9/2017 0:00,599900,Exclusive Right,599900,1470,"",B4,61x127,625 - St. Paul,14,6/23/2017 0:00,0,10x16,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom",Age 8 Years or Less,Main,No,"",14,"Attached Garage, Driveway - Concrete, Garage Door Opener",2030,4342,Main,13x18,4342,2017,2030,"",1951,Residential-Single,(SF) Modified Two Story,0.115,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","",8x11,"Vinyl, Cement Board",Upper,Main,11x11,"Separate/Formal Dining Room, Eat In Kitchen, Kitchen/Dining Room",None,1,1,0,1,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , 3/4 Master",11x15,Upper,10x12,Upper,10x11,Upper,"","",3,0,Not Assumable,0,Unknown,0
3776,RMLS,1314,1314 Eleanor Ave,Eleanor,55116,MN,STP - Saint Paul,579900,3/15/2017 0:00,599900,Exclusive Right,599900,1210,"",D2,40x125,625 - St. Paul,63,5/17/2017 0:00,1,14x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Loft, Mud Room, Four Season Porch, Porch, Utility Room","Asphalt Shingles, Age 8 Years or Less",Main,No,"",63,"Detached Garage, Garage Door Opener",2340,3706,Main,18x16,3706,2016,3250,"",1924,Residential-Single,(SF) Two Stories,0.11,Central,"Range, Microwave, Dishwasher, Refrigerator, Air-To-Air Exchanger","",Lower Level,24x18,"Shakes, Brick/Stone, Engineered Wood",Lower,Main,14x12,"Eat In Kitchen, Living/Dining Room","Full, Finished (Livable), Drain Tiled, Sump Pump, Egress Windows, Concrete Block",1,1,0,2,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master, 3/4 Master, 3/4 Basement",17x4,Upper,13x11,Upper,13x13,Upper,11x10,Lower,4,910,Not Assumable,0,No,0
3777,RMLS,1700,1700 Hillcrest Ave,Hillcrest,55116,MN,STP - Saint Paul,599900,2/27/2017 0:00,599900,Exclusive Right,599900,1044,"",D2,61x125,625 - St. Paul,9,3/8/2017 0:00,2,17x17,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Laundry",Asphalt Shingles,Main,No,"",9,Detached Garage,1814,7393,Main,27x14,7930,2016,2689,"",1926,Residential-Single,(SF) Two Stories,0.18,None,"Range, Wall Oven, Microwave, Exhaust Fan/Hood, Dishwasher, Washer, Dryer","",Lower Level,26x14,Stucco,Lower,Main,13x13,Separate/Formal Dining Room,"Full, Finished (Livable), Egress Windows",1,0,0,2,SF,3,"Upper Level Full Bath , Jack & Jill 3/4, 3/4 Basement",23x15,Upper,13x10,Upper,13x8,Upper,12.5x13.6,Lower,4,875,"",0,Unknown,537
3778,RMLS,361,361 Pleasant Ave,Pleasant,55102,MN,STP - Saint Paul,585000,6/1/2017 0:00,600000,Exclusive Right,600000,1067,None,B1,40 x 121 x 40 x 126,625 - St. Paul,188,12/6/2017 0:00,1,19 x 11,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Laundry, Patio, Deck","Asphalt Shingles, Pitched, Age 8 Years or Less",Main,No,None,188,"Attached Garage, Tuckunder, Tandem, Insulated Garage",2229,760,"","",760,2017,2492,"",2016,Residential-Single,(SF) Two Stories,0.114,Central,"Cooktop, Wall Oven, Microwave, Dishwasher, Refrigerator, Washer, Dryer","",Main Level,19 x 11,"Brick/Stone, Engineered Wood",Main,Main,16 x 10,Kitchen/Dining Room,Full,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Full Master",19 x 12,Upper,11 x 11,Upper,11 x 10,Upper,"","",3,263,Not Assumable,179,Unknown,0
3779,RMLS,1949,1949 Rome Ave,Rome,55116,MN,STP - Saint Paul,600000,5/6/2017 0:00,600000,Exclusive Right,650000,1180,"Wood, Chain Link, Privacy, Partial",C2,40x125,625 - St. Paul,80,8/2/2017 0:00,1,16x13,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Study, Foyer, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,"",5,"Detached Garage, Garage Door Opener",2596,3055,Main,22x15,3388,2016,3696,"",2016,Residential-Single,(SF) Two Stories,0.11,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Disposal, Furnace Humidifier","","Lower Level, Entertainment/Media Center",25x16,Other,Lower,Main,14x11,"Eat In Kitchen, Kitchen/Dining Room, Living/Dining Room","Full, Finished (Livable)",2,1,0,1,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Private Master, 3/4 Basement",16x19,Upper,12x13,Upper,12x13,Upper,12x16,Lower,4,1100,"",0,Yes,333
3780,RMLS,168,"168 6th St E, 3101",6th,55101,MN,STP - Saint Paul,590000,6/16/2017 0:00,609609,Exclusive Right,625000,2419,"",C4,common,625 - St. Paul,32,7/24/2017 0:00,0,13 x 18,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Walk-In Closet, Pantry (Walk-In), Informal Dining Room, Master Bath, Deck, Foyer","",Main,No,None,25,"Attached Garage, Heated Garage, Underground Garage, Driveway - Concrete, More Parking Onsite for Fee, Assigned, Garage Door Opener",2419,8384,Main,36 x 11,8442,2017,2419,3101,1984,Residential-Single,(CC) High Rise (4+ Levels),0.06,Central,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Freezer, Washer, Dryer","","","",Brick/Stone,"",Main,16 x 14.6,"Separate/Formal Dining Room, Informal Dining Room, Eat In Kitchen, Breakfast Area, Living/Dining Room",None,2,0,0,0,SF,2,"Main Floor Full Bath, Private Master, Full Master, Separate Tub & Shower, Whirlpool",15 x 15,Main,14 x 15,Main,12 x 15.6,Main,"","",3,0,Not Assumable,1411,No,58.2
3781,RMLS,1880,1880 Bayard Ave,Bayard,55116,MN,STP - Saint Paul,595000,10/3/2017 0:00,610000,Exclusive Right,610000,1252,"",C2,53 x 111,625 - St. Paul,8,10/22/2017 0:00,2,11x9,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Informal Dining Room, Media Room, Office, Den, Laundry, Patio","",Main,No,None,8,"Attached Garage, Driveway - Other Surface, Garage Door Opener",2586,8550,Main,16x13,8608,2017,3838,"",1939,Residential-Single,(SF) Two Stories,0.14,Central,"Cooktop, Wall Oven, Microwave, Dishwasher, Refrigerator","","Main Level, Lower Level, 2 or More, Family Room, Entertainment/Media Center",19x14,"Stucco, Brick/Stone",Main,Main,13x11,"Separate/Formal Dining Room, Informal Dining Room, Breakfast Area","Full, Finished (Livable), Egress Windows",1,1,0,2,SF,4,"Main Floor 1/2 Bath, Upper Level Full Bath , Upper Level 3/4 Bath, Private Master, 3/4 Master, 3/4 Basement",18x13,Upper,16x14,Upper,14x10,Upper,13x11,Upper,4,1252,"",0,Unknown,58
3782,RMLS,22,22 Kent St,Kent,55102,MN,STP - Saint Paul,577500,3/3/2017 0:00,610000,Exclusive Right,610000,944,Wood,A1,20x80,625 - St. Paul,24,3/27/2017 0:00,1,20x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Foyer, Master Bath","Flat, Rubber",Main,No,None,24,"Detached Garage, Driveway - Concrete, Driveway - Shared, Garage Door Opener, No Int Access to Dwelling, Other",2574,7381,Main,25x15,7594,2016,2574,"",1885,Residential-Single,(TW) Twin Home,0.04,Central,"Range, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer","","","",Brick/Stone,"",Main,"","Informal Dining Room, Eat In Kitchen, Living/Dining Room",Full,2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Full Master",17x15,Third Story,17x14,Upper,11x10,Upper,12x11,Upper,4,0,Not Assumable,0,Unknown,213
3783,RMLS,251,251 Mount Curve Blvd,Mount Curve,55105,MN,STP - Saint Paul,618500,10/16/2017 0:00,619900,Exclusive Right,619900,1058,"Wood, Privacy",C1,60x120,625 - St. Paul,16,11/1/2017 0:00,2,16x12,"Living Room, Dining Room, Family Room, Kitchen, First (1st) Bedroom, Second (2nd) Bedroom, Third (3rd) Bedroom, Fourth (4th) Bedroom, Three Season Porch, Sun Room, Foyer, Laundry","Asphalt Shingles, Age 8 Years or Less",Main,No,None,16,"Attached Garage, Tuckunder, Tandem, Driveway - Concrete, Garage Door Opener",2542,9868,Main,22x14,9926,2017,2892,"",1929,Residential-Single,(SF) More Than Two Stories,0.17,Ductless Mini-Split,"Range, Microwave, Exhaust Fan/Hood, Dishwasher, Refrigerator, Washer, Dryer, Disposal","","Lower Level, Family Room",21x13,Stucco,Lower,Main,15x13,"Separate/Formal Dining Room, Eat In Kitchen","Full, Finished (Livable), Day/Lookout Windows, Concrete Block",2,1,0,0,SF,3,"Main Floor 1/2 Bath, Upper Level Full Bath , Walk-In Shower, Separate Tub & Shower",20x12,Upper,15x14,Upper,13x11,Upper,16x11,Third Story,4,350,"",0,Unknown,58.2
